year,month,rank_ME,rank_IA,rank_ROE,nstocks,ret_vw,retx_vw
2015,9,2,2,2,146,-1.6729,-1.8136
2015,9,2,2,3,132,-0.9790,-1.0890
2015,9,2,3,1,78,-4.8367,-4.8771
2015,9,2,3,2,84,-3.2192,-3.2897
2015,9,2,3,3,98,-3.4328,-3.4889
2015,10,1,1,1,374,6.9335,6.8792
2015,10,1,1,2,132,7.9914,7.9324
2015,10,1,1,3,66,5.2808,5.2808
2015,10,1,2,1,177,6.8666,6.8335
2015,10,1,2,2,240,7.0011,6.9488
2015,10,1,2,3,103,5.2279,5.1418
2015,10,1,3,1,294,6.5615,6.5282
2015,10,1,3,2,206,5.1474,5.1325
2015,10,1,3,3,123,6.7291,6.6937
2015,10,2,1,1,27,11.8570,11.5500
2015,10,2,1,2,68,9.8890,9.8364
2015,10,2,1,3,89,8.8284,8.6462
2015,10,2,2,1,42,10.4307,10.4133
2015,10,2,2,2,143,6.1833,5.9898
2015,10,2,2,3,130,7.0089,6.8453
2015,10,2,3,1,77,11.7733,11.7488
2015,10,2,3,2,83,9.1909,9.0679
2015,10,2,3,3,100,7.4635,7.4547
2015,11,1,1,1,360,6.2775,6.2009
2015,11,1,1,2,131,1.3962,1.2176
2015,11,1,1,3,62,2.9055,2.6776
2015,11,1,2,1,183,6.2621,6.2048
2015,11,1,2,2,233,3.3980,3.2579
2015,11,1,2,3,95,2.5346,2.3686
2015,11,1,3,1,296,4.4231,4.3945
2015,11,1,3,2,200,4.2516,4.1382
2015,11,1,3,3,119,1.8267,1.7233
2015,11,2,1,1,25,-0.3244,-0.3807
2015,11,2,1,2,64,-0.5220,-0.7481
2015,11,2,1,3,93,0.2600,-0.0315
2015,11,2,2,1,44,0.8627,0.7095
2015,11,2,2,2,142,-1.2001,-1.5554
2015,11,2,2,3,126,0.2315,-0.0540
2015,11,2,3,1,79,0.5606,0.5369
2015,11,2,3,2,74,2.1726,2.1085
2015,11,2,3,3,106,0.0455,-0.2354
2015,12,1,1,1,351,-7.3784,-7.4622
2015,12,1,1,2,133,-4.8116,-4.9394
2015,12,1,1,3,68,-3.1034,-3.2217
2015,12,1,2,1,191,-4.5307,-4.6414
2015,12,1,2,2,230,-4.5341,-4.6592
2015,12,1,2,3,88,-5.4658,-5.7071
2015,12,1,3,1,294,-5.6090,-5.6884
2015,12,1,3,2,214,-5.2756,-5.3694
2015,12,1,3,3,106,-5.2611,-5.3689
2015,12,2,1,1,25,-9.0553,-9.3183
2015,12,2,1,2,66,-0.3413,-0.7578
2015,12,2,1,3,92,-1.0862,-1.3045
2015,12,2,2,1,45,-2.8469,-2.9570
2015,12,2,2,2,141,-1.4578,-1.5904
2015,12,2,2,3,125,-0.7324,-0.9104
2015,12,2,3,1,79,-7.3845,-7.5063
2015,12,2,3,2,76,-0.7189,-0.7560
2015,12,2,3,3,103,-3.4949,-3.5431
2016,1,1,1,1,350,-12.0352,-12.0961
2016,1,1,1,2,128,-6.3275,-6.3752
2016,1,1,1,3,69,-6.5606,-6.6052
2016,1,1,2,1,185,-10.9890,-11.0067
2016,1,1,2,2,236,-4.7301,-4.7732
2016,1,1,2,3,85,-7.5984,-7.6831
2016,1,1,3,1,290,-16.4446,-16.4666
2016,1,1,3,2,220,-7.0886,-7.1064
2016,1,1,3,3,101,-8.9361,-9.0286
2016,1,2,1,1,26,-8.5571,-9.2891
2016,1,2,1,2,62,-5.8189,-5.8636
2016,1,2,1,3,94,-1.8338,-2.0031
2016,1,2,2,1,46,-7.2079,-7.2684
2016,1,2,2,2,141,-1.9835,-2.1748
2016,1,2,2,3,122,-4.6498,-4.8050
2016,1,2,3,1,79,-13.3540,-13.4034
2016,1,2,3,2,73,-4.9180,-4.9259
2016,1,2,3,3,105,-7.0332,-7.0713
2016,2,1,1,1,322,-0.3287,-0.5093
2016,2,1,1,2,131,1.7481,1.5815
2016,2,1,1,3,70,-0.1697,-0.2940
2016,2,1,2,1,169,-1.7726,-1.8578
2016,2,1,2,2,235,1.8604,1.7540
2016,2,1,2,3,92,2.2217,2.0835
2016,2,1,3,1,290,-2.3901,-2.4255
2016,2,1,3,2,213,1.7801,1.6816
2016,2,1,3,3,101,2.0918,2.0128
2016,2,2,1,1,32,0.4630,0.2641
2016,2,2,1,2,62,0.6816,0.2580
2016,2,2,1,3,89,1.5903,1.2905
2016,2,2,2,1,47,2.3494,1.7922
2016,2,2,2,2,138,2.0575,1.7763
2016,2,2,2,3,121,1.3345,1.1018
2016,2,2,3,1,78,-4.4748,-4.5207
2016,2,2,3,2,68,-2.2949,-2.3831
2016,2,2,3,3,109,-1.0405,-1.2996
2016,3,1,1,1,318,10.5550,10.4426
2016,3,1,1,2,126,8.5200,8.3028
2016,3,1,1,3,77,7.8353,7.6593
2016,3,1,2,1,144,9.7935,9.6579
2016,3,1,2,2,251,6.7090,6.5891
2016,3,1,2,3,100,8.0622,7.9428
2016,3,1,3,1,272,10.0083,9.9846
2016,3,1,3,2,229,7.6027,7.4682
2016,3,1,3,3,99,8.0008,7.9082
2016,3,2,1,1,42,6.0009,5.7424
2016,3,2,1,2,51,8.2028,7.6615
2016,3,2,1,3,89,6.7222,6.4552
2016,3,2,2,1,46,8.4403,8.3733
2016,3,2,2,2,131,6.6916,6.5641
2016,3,2,2,3,127,5.2230,5.0144
2016,3,2,3,1,71,11.4863,11.3346
2016,3,2,3,2,73,7.2952,7.2015
2016,3,2,3,3,109,7.6768,7.6391
2016,4,1,1,1,332,5.3183,5.3178
2016,4,1,1,2,118,1.1875,1.1530
2016,4,1,1,3,68,1.8156,1.7439
2016,4,1,2,1,150,6.2926,6.2586
2016,4,1,2,2,244,0.8992,0.8323
2016,4,1,2,3,99,-0.5645,-0.6112
2016,4,1,3,1,270,4.8219,4.8141
2016,4,1,3,2,214,0.7877,0.7571
2016,4,1,3,3,117,-1.3513,-1.3826
2016,4,2,1,1,41,9.1998,9.1267
2016,4,2,1,2,56,-1.0472,-1.1063
2016,4,2,1,3,85,-0.4168,-0.5820
2016,4,2,2,1,45,5.5598,5.4579
2016,4,2,2,2,133,1.6922,1.5286
2016,4,2,2,3,125,-0.7924,-0.9532
2016,4,2,3,1,71,7.7172,7.6560
2016,4,2,3,2,78,-0.4839,-0.4956
2016,4,2,3,3,102,-3.1839,-3.2120
2016,5,1,1,1,319,-1.6226,-1.7195
2016,5,1,1,2,120,1.2577,1.1630
2016,5,1,1,3,64,0.0209,-0.1290
2016,5,1,2,1,159,1.3275,1.2720
2016,5,1,2,2,230,0.8663,0.7380
2016,5,1,2,3,99,3.3458,3.1856
2016,5,1,3,1,277,1.9346,1.8813
2016,5,1,3,2,215,0.9777,0.8898
2016,5,1,3,3,100,1.3525,1.2528
2016,5,2,1,1,32,0.0327,-0.4177
2016,5,2,1,2,57,0.5255,0.3634
2016,5,2,1,3,89,0.4214,0.1024
2016,5,2,2,1,44,0.9886,0.4190
2016,5,2,2,2,120,1.0246,0.7353
2016,5,2,2,3,135,1.0481,0.8042
2016,5,2,3,1,72,2.3144,2.2762
2016,5,2,3,2,86,3.2065,3.0515
2016,5,2,3,3,90,4.4077,4.1765
2016,6,1,1,1,337,-2.1740,-2.3277
2016,6,1,1,2,99,-0.0525,-0.2531
2016,6,1,1,3,67,-0.3703,-0.4954
2016,6,1,2,1,175,1.6189,1.5351
2016,6,1,2,2,217,1.7279,1.6413
2016,6,1,2,3,92,1.2905,1.1514
2016,6,1,3,1,320,-0.3228,-0.3742
2016,6,1,3,2,184,0.9129,0.8410
2016,6,1,3,3,85,2.8205,2.6658
2016,6,2,1,1,31,1.1049,0.9061
2016,6,2,1,2,56,1.2995,0.8989
2016,6,2,1,3,90,3.0513,2.8129
2016,6,2,2,1,40,2.0297,2.0044
2016,6,2,2,2,126,4.2215,4.1205
2016,6,2,2,3,129,0.2746,0.1129
2016,6,2,3,1,75,0.0752,-0.0331
2016,6,2,3,2,83,-0.4769,-0.5423
2016,6,2,3,3,92,-3.0966,-3.1351
2016,7,1,1,1,465,6.1901,6.1723
2016,7,1,1,2,107,6.0116,5.8938
2016,7,1,1,3,55,3.9757,3.9509
2016,7,1,2,1,202,5.7847,5.7766
2016,7,1,2,2,226,5.1109,5.0440
2016,7,1,2,3,107,5.6537,5.5774
2016,7,1,3,1,346,9.4450,9.4403
2016,7,1,3,2,188,5.4336,5.4034
2016,7,1,3,3,87,5.2374,5.2141
2016,7,2,1,1,44,0.2550,0.1366
2016,7,2,1,2,57,2.7758,2.5711
2016,7,2,1,3,58,3.7963,3.6934
2016,7,2,2,1,34,3.8132,3.7123
2016,7,2,2,2,124,1.4689,1.4213
2016,7,2,2,3,136,3.7305,3.5936
2016,7,2,3,1,61,5.8371,5.8110
2016,7,2,3,2,100,4.3888,4.2269
2016,7,2,3,3,118,5.8047,5.6974
2016,8,1,1,1,451,4.1603,4.0558
2016,8,1,1,2,114,1.6034,1.4256
2016,8,1,1,3,54,-1.9899,-2.1025
2016,8,1,2,1,199,0.9736,0.9008
2016,8,1,2,2,224,0.8667,0.7394
2016,8,1,2,3,104,-1.0629,-1.1689
2016,8,1,3,1,340,1.6894,1.6446
2016,8,1,3,2,188,-0.5907,-0.6566
2016,8,1,3,3,87,1.8225,1.6770
2016,8,2,1,1,49,1.6282,1.4629
2016,8,2,1,2,54,-0.3162,-0.5266
2016,8,2,1,3,56,-2.9271,-3.1779
2016,8,2,2,1,32,1.0435,0.5196
2016,8,2,2,2,117,-0.7082,-1.0452
2016,8,2,2,3,141,-0.6371,-0.9939
2016,8,2,3,1,64,0.6687,0.6029
2016,8,2,3,2,99,-0.6436,-0.7982
2016,8,2,3,3,115,0.6032,0.3946
2016,9,1,1,1,432,4.6548,4.6326
2016,9,1,1,2,123,1.3813,1.2126
2016,9,1,1,3,61,1.8782,1.7742
2016,9,1,2,1,185,3.5790,3.4939
2016,9,1,2,2,233,1.6954,1.5930
2016,9,1,2,3,107,0.1351,0.0286
2016,9,1,3,1,326,4.1858,4.1592
2016,9,1,3,2,191,0.8642,0.8163
2016,9,1,3,3,94,0.8309,0.7955
2016,9,2,1,1,53,3.2258,3.0883
2016,9,2,1,2,51,0.5051,0.1954
2016,9,2,1,3,56,-0.2377,-0.4816
2016,9,2,2,1,33,3.3525,3.1876
2016,9,2,2,2,118,-0.2762,-0.3972
2016,9,2,2,3,138,-0.7796,-0.8674
2016,9,2,3,1,65,2.7266,2.6451
2016,9,2,3,2,95,0.1134,0.0589
2016,9,2,3,3,117,1.4293,1.3695
2016,10,1,1,1,423,-9.0626,-9.0789
2016,10,1,1,2,124,-5.3343,-5.3803
2016,10,1,1,3,61,-4.1768,-4.2121
2016,10,1,2,1,184,-7.1001,-7.1550
2016,10,1,2,2,226,-3.0628,-3.1009
2016,10,1,2,3,111,-3.1948,-3.2716
2016,10,1,3,1,325,-11.2189,-11.2250
2016,10,1,3,2,192,-5.0495,-5.0640
2016,10,1,3,3,92,-5.4386,-5.4635
2016,10,2,1,1,51,-3.2169,-3.3232
2016,10,2,1,2,50,-2.2050,-2.4191
2016,10,2,1,3,56,-1.8745,-1.9679
2016,10,2,2,1,33,-1.3725,-1.3929
2016,10,2,2,2,118,-2.9192,-3.0677
2016,10,2,2,3,136,-1.8024,-1.8526
2016,10,2,3,1,62,-5.5947,-5.6318
2016,10,2,3,2,95,-0.7949,-0.9707
2016,10,2,3,3,118,-2.9877,-3.1087
2016,11,1,1,1,409,10.7839,10.7063
2016,11,1,1,2,118,13.3514,13.2419
2016,11,1,1,3,62,11.6264,11.4324
2016,11,1,2,1,183,9.0478,8.9839
2016,11,1,2,2,226,12.7659,12.6068
2016,11,1,2,3,107,11.2427,11.0708
2016,11,1,3,1,327,7.0677,7.0229
2016,11,1,3,2,174,9.5103,9.4036
2016,11,1,3,3,96,11.8665,11.6757
2016,11,2,1,1,49,10.5347,10.3956
2016,11,2,1,2,52,3.9921,3.8779
2016,11,2,1,3,56,3.5948,3.2823
2016,11,2,2,1,38,5.4017,5.0205
2016,11,2,2,2,110,3.8279,3.4124
2016,11,2,2,3,136,3.1367,2.7808
2016,11,2,3,1,56,5.6528,5.6091
2016,11,2,3,2,97,0.7226,0.5824
2016,11,2,3,3,120,1.1956,0.9712
2016,12,1,1,1,419,-1.1360,-1.2264
2016,12,1,1,2,111,1.9942,1.8902
2016,12,1,1,3,58,0.4316,0.3179
2016,12,1,2,1,188,4.2874,4.2227
2016,12,1,2,2,212,2.2011,2.0764
2016,12,1,2,3,110,3.2845,3.0968
2016,12,1,3,1,309,-1.5607,-1.5878
2016,12,1,3,2,187,2.4840,2.4251
2016,12,1,3,3,98,3.1526,3.1120
2016,12,2,1,1,38,-0.3788,-0.4990
2016,12,2,1,2,57,1.6112,1.2511
2016,12,2,1,3,62,0.9963,0.8051
2016,12,2,2,1,35,1.6236,1.5364
2016,12,2,2,2,105,2.2703,2.0594
2016,12,2,2,3,144,2.4088,2.3052
2016,12,2,3,1,62,-1.1571,-1.2296
2016,12,2,3,2,100,1.4455,1.3977
2016,12,2,3,3,107,0.6273,0.5583
2017,1,1,1,1,415,2.3064,2.2872
2017,1,1,1,2,115,0.5669,0.5032
2017,1,1,1,3,56,0.9751,0.9732
2017,1,1,2,1,196,0.5892,0.5400
2017,1,1,2,2,211,-0.7283,-0.7811
2017,1,1,2,3,100,-0.3263,-0.3885
2017,1,1,3,1,303,2.8126,2.8001
2017,1,1,3,2,184,0.2230,0.2146
2017,1,1,3,3,104,-0.3317,-0.3544
2017,1,2,1,1,38,0.3295,0.2826
2017,1,2,1,2,58,0.6445,0.5309
2017,1,2,1,3,61,2.6616,2.4423
2017,1,2,2,1,36,0.6364,0.5023
2017,1,2,2,2,106,0.7991,0.7858
2017,1,2,2,3,140,0.8957,0.7912
2017,1,2,3,1,60,8.8910,8.8613
2017,1,2,3,2,99,4.2047,3.9908
2017,1,2,3,3,107,3.8290,3.7601
2017,2,1,1,1,400,-1.3235,-1.4460
2017,2,1,1,2,111,-0.7411,-0.8113
2017,2,1,1,3,61,-0.5966,-1.0551
2017,2,1,2,1,186,2.0399,1.9859
2017,2,1,2,2,221,-0.1989,-0.3209
2017,2,1,2,3,91,1.4777,1.4134
2017,2,1,3,1,294,3.4356,3.4260
2017,2,1,3,2,184,0.8063,0.7446
2017,2,1,3,3,106,2.8374,2.7716
2017,2,2,1,1,41,-1.7712,-1.8931
2017,2,2,1,2,54,3.0092,2.8910
2017,2,2,1,3,60,3.9106,3.5583
2017,2,2,2,1,37,1.7715,1.1320
2017,2,2,2,2,108,2.9538,2.7253
2017,2,2,2,3,135,4.0428,3.7580
2017,2,2,3,1,64,0.6888,0.5528
2017,2,2,3,2,94,2.9435,2.8135
2017,2,2,3,3,107,5.2161,5.0245
2017,3,1,1,1,392,-1.0273,-1.0825
2017,3,1,1,2,115,0.5532,0.4177
2017,3,1,1,3,64,3.1817,3.0816
2017,3,1,2,1,175,0.7898,0.7028
2017,3,1,2,2,226,1.0987,0.7641
2017,3,1,2,3,93,0.6420,0.5143
2017,3,1,3,1,279,1.3045,1.2539
2017,3,1,3,2,192,1.7194,1.6280
2017,3,1,3,3,110,2.6825,2.6256
2017,3,2,1,1,42,-0.8844,-1.1129
2017,3,2,1,2,51,-0.9035,-1.0385
2017,3,2,1,3,62,-0.2576,-0.4664
2017,3,2,2,1,32,-1.7539,-2.0605
2017,3,2,2,2,120,-0.0597,-0.1927
2017,3,2,2,3,126,0.8046,0.6488
2017,3,2,3,1,68,-0.4757,-0.5122
2017,3,2,3,2,92,0.8915,0.7846
2017,3,2,3,3,104,2.3006,2.2443
2017,4,1,1,1,403,-1.9302,-1.9353
2017,4,1,1,2,107,1.4984,1.4347
2017,4,1,1,3,63,1.7880,1.7487
2017,4,1,2,1,192,1.9576,1.8954
2017,4,1,2,2,212,1.9423,1.9085
2017,4,1,2,3,90,1.7396,1.6710
2017,4,1,3,1,287,2.9823,2.9773
2017,4,1,3,2,187,1.8111,1.7888
2017,4,1,3,3,104,1.5263,1.5169
2017,4,2,1,1,43,-0.8196,-0.9420
2017,4,2,1,2,51,2.1566,2.1316
2017,4,2,1,3,62,-0.4860,-0.6620
2017,4,2,2,1,31,-0.7767,-0.8061
2017,4,2,2,2,117,1.2361,1.1712
2017,4,2,2,3,130,1.3023,1.1963
2017,4,2,3,1,62,1.2037,1.0873
2017,4,2,3,2,99,1.2561,1.0147
2017,4,2,3,3,101,2.8395,2.7779
2017,5,1,1,1,388,-3.4885,-3.5177
2017,5,1,1,2,100,-2.6918,-2.8364
2017,5,1,1,3,66,1.9082,1.6611
2017,5,1,2,1,195,-0.7817,-0.8322
2017,5,1,2,2,211,-0.7242,-0.8340
2017,5,1,2,3,85,-2.8521,-3.1276
2017,5,1,3,1,294,-0.9136,-0.9439
2017,5,1,3,2,173,-1.8006,-1.9059
2017,5,1,3,3,94,-1.5600,-1.6585
2017,5,2,1,1,38,-3.6840,-3.8352
2017,5,2,1,2,55,1.0885,0.9441
2017,5,2,1,3,62,0.5673,0.3482
2017,5,2,2,1,27,1.5658,1.4161
2017,5,2,2,2,122,1.1583,0.7410
2017,5,2,2,3,128,2.2199,1.8060
2017,5,2,3,1,65,2.8653,2.6695
2017,5,2,3,2,92,1.2884,1.1943
2017,5,2,3,3,102,3.1742,2.9856
2017,6,1,1,1,383,4.2314,4.1677
2017,6,1,1,2,112,0.7905,0.7459
2017,6,1,1,3,61,1.9696,1.8561
2017,6,1,2,1,211,2.6938,2.5764
2017,6,1,2,2,196,2.0188,1.9126
2017,6,1,2,3,87,-0.0609,-0.1635
2017,6,1,3,1,333,6.0856,6.0493
2017,6,1,3,2,151,3.7862,3.7469
2017,6,1,3,3,79,2.0886,2.0674
2017,6,2,1,1,35,0.8461,0.4391
2017,6,2,1,2,56,-0.3364,-0.5195
2017,6,2,1,3,65,0.1714,-0.0336
2017,6,2,2,1,28,-3.6792,-3.8110
2017,6,2,2,2,124,0.3545,0.2070
2017,6,2,2,3,126,-0.1407,-0.2410
2017,6,2,3,1,56,0.7527,0.7114
2017,6,2,3,2,92,-0.8544,-0.9221
2017,6,2,3,3,111,-0.9794,-1.0358
2017,7,1,1,1,537,-0.6761,-0.6991
2017,7,1,1,2,106,1.5761,1.4696
2017,7,1,1,3,67,2.5233,2.4893
2017,7,1,2,1,240,0.2764,0.2700
2017,7,1,2,2,192,-0.2050,-0.2712
2017,7,1,2,3,61,1.4819,1.4583
2017,7,1,3,1,248,1.2322,1.2310
2017,7,1,3,2,164,0.1704,0.1617
2017,7,1,3,3,98,1.7530,1.7307
2017,7,2,1,1,39,-0.5177,-1.7885
2017,7,2,1,2,56,2.0154,1.9108
2017,7,2,1,3,60,4.1361,4.0448
2017,7,2,2,1,34,2.1817,2.1412
2017,7,2,2,2,136,0.6405,0.5020
2017,7,2,2,3,138,1.3247,1.0653
2017,7,2,3,1,53,3.0254,3.0089
2017,7,2,3,2,94,1.9659,1.9042
2017,7,2,3,3,119,3.4726,3.4465
2017,8,1,1,1,530,-3.3258,-3.3683
2017,8,1,1,2,110,-3.5497,-3.6865
2017,8,1,1,3,60,-2.6818,-2.9077
2017,8,1,2,1,237,0.7853,0.7184
2017,8,1,2,2,188,-1.9173,-2.0126
2017,8,1,2,3,65,-1.3016,-1.4118
2017,8,1,3,1,251,0.7848,0.6859
2017,8,1,3,2,162,-1.5325,-1.6224
2017,8,1,3,3,93,-0.3121,-0.4209
2017,8,2,1,1,40,-1.7084,-1.8254
2017,8,2,1,2,53,-1.5976,-1.8927
2017,8,2,1,3,60,-0.2560,-0.4130
2017,8,2,2,1,35,-0.9376,-1.0854
2017,8,2,2,2,136,-0.3793,-0.7634
2017,8,2,2,3,135,-0.2888,-0.5676
2017,8,2,3,1,59,0.7706,0.7143
2017,8,2,3,2,89,0.9008,0.7876
2017,8,2,3,3,117,3.5624,3.3012
2017,9,1,1,1,526,8.3364,8.3209
2017,9,1,1,2,114,8.1693,8.0458
2017,9,1,1,3,55,9.5370,9.4512
2017,9,1,2,1,221,4.7294,4.6332
2017,9,1,2,2,203,6.5487,6.3981
2017,9,1,2,3,65,6.9359,6.8596
2017,9,1,3,1,246,6.1695,6.1533
2017,9,1,3,2,165,7.6987,7.6414
2017,9,1,3,3,95,7.2004,7.1591
2017,9,2,1,1,40,7.7290,7.5532
2017,9,2,1,2,57,3.1923,2.8757
2017,9,2,1,3,56,3.7260,3.4522
2017,9,2,2,1,38,1.0547,0.8470
2017,9,2,2,2,138,2.4516,2.3798
2017,9,2,2,3,132,2.2051,2.1557
2017,9,2,3,1,62,-0.2472,-0.2733
2017,9,2,3,2,85,0.2312,0.1895
2017,9,2,3,3,118,0.7745,0.6884
2017,10,1,1,1,530,-3.3041,-3.4364
2017,10,1,1,2,106,1.0319,0.9730
2017,10,1,1,3,55,2.7513,2.7162
2017,10,1,2,1,222,-0.0751,-0.1019
2017,10,1,2,2,197,0.6583,0.6088
2017,10,1,2,3,66,0.8009,0.7562
2017,10,1,3,1,245,-0.3765,-0.3858
2017,10,1,3,2,160,1.5568,1.5461
2017,10,1,3,3,97,1.0394,1.0081
2017,10,2,1,1,43,-0.9563,-1.0290
2017,10,2,1,2,53,-2.8700,-2.9277
2017,10,2,1,3,55,0.5811,0.4927
2017,10,2,2,1,38,3.1686,3.1333
2017,10,2,2,2,139,-0.1489,-0.3789
2017,10,2,2,3,128,1.4802,1.3055
2017,10,2,3,1,61,5.8767,5.8349
2017,10,2,3,2,85,2.9785,2.9422
2017,10,2,3,3,117,5.9804,5.9498
2017,11,1,1,1,509,1.1229,1.0698
2017,11,1,1,2,110,2.3067,2.1828
2017,11,1,1,3,55,1.5349,1.3736
2017,11,1,2,1,216,0.9349,0.8562
2017,11,1,2,2,201,3.8879,3.7903
2017,11,1,2,3,63,4.1796,4.0625
2017,11,1,3,1,246,3.4324,3.3377
2017,11,1,3,2,159,4.1482,4.0401
2017,11,1,3,3,91,3.3298,3.2584
2017,11,2,1,1,39,1.7747,1.7013
2017,11,2,1,2,56,1.9828,1.7225
2017,11,2,1,3,54,4.1058,3.7639
2017,11,2,2,1,35,0.8089,0.5726
2017,11,2,2,2,130,5.4324,5.0970
2017,11,2,2,3,138,3.9741,3.7020
2017,11,2,3,1,60,-0.6188,-0.7769
2017,11,2,3,2,80,3.8681,3.7496
2017,11,2,3,3,122,1.6335,1.4221
2017,12,1,1,1,497,2.7170,2.6719
2017,12,1,1,2,110,1.8287,1.7104
2017,12,1,1,3,67,1.4044,1.3151
2017,12,1,2,1,206,-0.6323,-0.7356
2017,12,1,2,2,198,-1.4971,-1.6069
2017,12,1,2,3,71,1.1475,1.0191
2017,12,1,3,1,236,-0.3352,-0.3499
2017,12,1,3,2,171,0.2499,0.1779
2017,12,1,3,3,89,0.4684,0.3830
2017,12,2,1,1,40,2.1055,1.7859
2017,12,2,1,2,53,1.8413,1.6582
2017,12,2,1,3,56,3.3132,3.1948
2017,12,2,2,1,36,1.4880,1.2626
2017,12,2,2,2,127,0.4637,0.3247
2017,12,2,2,3,138,1.9541,1.8910
2017,12,2,3,1,59,1.4322,1.3177
2017,12,2,3,2,80,0.4304,0.3988
2017,12,2,3,3,121,0.5119,0.4491
2018,1,1,1,1,484,4.7320,4.6689
2018,1,1,1,2,115,3.1922,3.1418
2018,1,1,1,3,68,1.8974,1.7904
2018,1,1,2,1,208,4.8237,4.7982
2018,1,1,2,2,196,1.5840,1.5444
2018,1,1,2,3,68,1.7748,1.6355
2018,1,1,3,1,235,5.4389,5.4361
2018,1,1,3,2,169,0.7546,0.7459
2018,1,1,3,3,89,1.6783,1.6616
2018,1,2,1,1,40,4.7004,4.6049
2018,1,2,1,2,53,2.5748,2.5411
2018,1,2,1,3,56,7.0567,6.9801
2018,1,2,2,1,37,4.3959,4.3959
2018,1,2,2,2,127,3.8902,3.6937
2018,1,2,2,3,136,4.1332,3.9290
2018,1,2,3,1,59,7.3432,7.3154
2018,1,2,3,2,79,9.4889,9.4395
2018,1,2,3,3,122,7.2079,7.1804
2018,2,1,1,1,455,-2.3536,-2.3802
2018,2,1,1,2,128,-3.0135,-3.0679
2018,2,1,1,3,70,-6.3044,-6.4100
2018,2,1,2,1,190,-3.0085,-3.3972
2018,2,1,2,2,199,-4.4001,-4.5119
2018,2,1,2,3,79,-4.3375,-4.4144
2018,2,1,3,1,222,-1.4786,-1.5078
2018,2,1,3,2,180,-5.5539,-5.6131
2018,2,1,3,3,90,-5.7457,-5.8012
2018,2,2,1,1,43,-7.4133,-7.6040
2018,2,2,1,2,53,-6.4248,-6.7691
2018,2,2,1,3,53,-2.9954,-3.1527
2018,2,2,2,1,49,-4.5426,-4.9703
2018,2,2,2,2,119,-6.4732,-6.6735
2018,2,2,2,3,133,-4.4507,-4.6292
2018,2,2,3,1,75,-2.1950,-2.4399
2018,2,2,3,2,79,-1.5646,-1.6485
2018,2,2,3,3,106,-1.7827,-1.9317
2018,3,1,1,1,436,-0.0678,-0.1138
2018,3,1,1,2,149,-0.1718,-0.2904
2018,3,1,1,3,65,0.2993,0.1665
2018,3,1,2,1,183,-0.5009,-0.5925
2018,3,1,2,2,208,1.5230,1.3053
2018,3,1,2,3,76,1.6239,1.4832
2018,3,1,3,1,219,1.2675,1.2371
2018,3,1,3,2,186,3.1261,3.0510
2018,3,1,3,3,83,0.7587,0.5875
2018,3,2,1,1,55,-1.2962,-1.6332
2018,3,2,1,2,47,0.0799,-0.0029
2018,3,2,1,3,47,-2.8411,-3.0188
2018,3,2,2,1,75,-2.0663,-2.1921
2018,3,2,2,2,111,-1.8314,-1.9847
2018,3,2,2,3,114,-0.9127,-1.0900
2018,3,2,3,1,80,-2.7386,-2.8098
2018,3,2,3,2,94,-2.3251,-2.4283
2018,3,2,3,3,86,-3.4159,-3.4704
2018,4,1,1,1,426,1.8704,1.8543
2018,4,1,1,2,152,2.2995,2.2192
2018,4,1,1,3,74,0.9931,0.8983
2018,4,1,2,1,186,1.4472,1.4324
2018,4,1,2,2,195,0.0184,-0.0341
2018,4,1,2,3,81,1.0509,1.0120
2018,4,1,3,1,218,1.5123,1.5002
2018,4,1,3,2,174,0.3984,0.3866
2018,4,1,3,3,95,-0.4499,-0.4572
2018,4,2,1,1,52,2.0300,1.9529
2018,4,2,1,2,43,3.4848,3.4260
2018,4,2,1,3,52,1.8561,1.7672
2018,4,2,2,1,81,-2.0669,-2.2261
2018,4,2,2,2,114,-0.9467,-1.0830
2018,4,2,2,3,103,0.7453,0.4861
2018,4,2,3,1,80,-0.1956,-0.2126
2018,4,2,3,2,101,1.5452,1.4625
2018,4,2,3,3,78,0.1926,0.1600
2018,5,1,1,1,457,10.7045,10.6638
2018,5,1,1,2,108,7.0429,6.9238
2018,5,1,1,3,75,4.5531,4.3702
2018,5,1,2,1,209,9.1330,9.0495
2018,5,1,2,2,181,5.6687,5.5646
2018,5,1,2,3,67,3.9248,3.8807
2018,5,1,3,1,229,9.6418,9.5933
2018,5,1,3,2,164,7.2490,7.1378
2018,5,1,3,3,85,4.5086,4.3971
2018,5,2,1,1,43,1.4921,1.3613
2018,5,2,1,2,43,0.2281,-0.1765
2018,5,2,1,3,61,1.7636,1.6221
2018,5,2,2,1,58,0.6538,0.5835
2018,5,2,2,2,132,2.2509,1.8656
2018,5,2,2,3,107,1.1953,0.8280
2018,5,2,3,1,61,1.0036,0.9446
2018,5,2,3,2,108,3.0074,2.8195
2018,5,2,3,3,89,6.1362,5.9466
2018,6,1,1,1,462,0.3154,0.2862
2018,6,1,1,2,101,0.5367,0.4584
2018,6,1,1,3,80,1.7936,1.6696
2018,6,1,2,1,209,-0.0565,-0.1173
2018,6,1,2,2,180,1.6167,1.5087
2018,6,1,2,3,69,3.0853,2.8681
2018,6,1,3,1,244,1.1793,1.1556
2018,6,1,3,2,165,1.7784,1.7112
